inningNumber,balls_id,overNumber,oversUnique,oversActual,ballNumber,totalRuns,batsmanRuns,isFour,isSix,isWicket,outPlayerId,dismissalType,byes,legbyes,wides,wagonX,wagonY,wagonZone,timestamp,batsmanPlayerId,bowlerPlayerId,totalInningRuns,totalInningWickets,batsmanStatText,bowlerStatText
1,43641653,24,23.03,23.3,3,1,1,False,False,False,,,0,0,0,269,307,4,2023-09-12T15:58:53.000Z,61690,67609,94,5,Dasun Shanaka 7* (10b 1x4),Kuldeep Yadav 6.3-0-25-2
1,43641658,24,23.04,23.4,4,0,0,False,False,False,,,0,0,0,209,177,3,2023-09-12T15:59:25.000Z,62760,67609,94,5,Dhananjaya de Silva 19* (25b 3x4),Kuldeep Yadav 6.4-0-25-2
1,43641662,24,23.05,23.5,5,0,0,False,False,False,,,0,0,0,242,178,3,2023-09-12T15:59:45.000Z,62760,67609,94,5,Dhananjaya de Silva 19* (26b 3x4),Kuldeep Yadav 6.5-0-25-2
1,43641665,24,23.06,23.6,6,1,0,False,False,False,,,0,1,0,0,0,0,2023-09-12T16:00:08.000Z,62760,67609,95,5,Dhananjaya de Silva 19* (27b 3x4),Kuldeep Yadav 7-0-25-2
1,43641674,25,24.01,24.1,1,0,0,False,False,False,,,0,0,0,157,179,6,2023-09-12T16:01:06.000Z,62760,67455,95,5,Dhananjaya de Silva 19* (28b 3x4),Axar Patel 2.1-0-10-0
1,43641676,25,24.02,24.2,2,1,1,False,False,False,,,0,0,0,95,134,7,2023-09-12T16:01:26.000Z,62760,67455,96,5,Dhananjaya de Silva 20* (29b 3x4),Axar Patel 2.2-0-11-0
1,43641680,25,24.03,24.3,3,1,1,False,False,False,,,0,0,0,68,211,6,2023-09-12T16:01:48.000Z,61690,67455,97,5,Dasun Shanaka 8* (11b 1x4),Axar Patel 2.3-0-12-0
1,43641685,25,24.04,24.4,4,1,1,False,False,False,,,0,0,0,76,226,6,2023-09-12T16:02:11.000Z,62760,67455,98,5,Dhananjaya de Silva 21* (30b 3x4),Axar Patel 2.4-0-13-0
1,43641688,25,24.05,24.5,5,1,1,False,False,False,,,0,0,0,270,290,4,2023-09-12T16:02:34.000Z,61690,67455,99,5,Dasun Shanaka 9* (12b 1x4),Axar Patel 2.5-0-14-0
1,43641691,25,24.06,24.6,6,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:03:00.000Z,62760,67455,99,5,Dhananjaya de Silva 21* (31b 3x4),Axar Patel 3-0-14-0
1,43641703,26,25.01,25.1,1,0,0,False,False,True,61690,1,0,0,0,169,137,8,2023-09-12T16:04:29.000Z,61690,49247,99,6,Dasun Shanaka 9 (13b 1x4),Ravindra Jadeja 4.1-0-15-1
1,43641720,26,25.02,25.2,2,1,1,False,False,False,,,0,0,0,113,60,8,2023-09-12T16:06:18.000Z,102835,49247,100,6,Dunith Wellalage 1* (1b),Ravindra Jadeja 4.2-0-16-1
1,43641726,26,25.03,25.3,3,0,0,False,False,False,,,0,0,0,200,191,4,2023-09-12T16:06:56.000Z,62760,49247,100,6,Dhananjaya de Silva 21* (32b 3x4),Ravindra Jadeja 4.3-0-16-1
1,43641731,26,25.04,25.4,4,1,1,False,False,False,,,0,0,0,72,101,7,2023-09-12T16:07:14.000Z,62760,49247,101,6,Dhananjaya de Silva 22* (33b 3x4),Ravindra Jadeja 4.4-0-17-1
1,43641735,26,25.05,25.5,5,0,0,False,False,False,,,0,0,0,148,136,7,2023-09-12T16:07:44.000Z,102835,49247,101,6,Dunith Wellalage 1* (2b),Ravindra Jadeja 4.5-0-17-1
1,43641737,26,25.06,25.6,6,1,0,False,False,False,,,0,0,0,157,181,6,2023-09-12T16:07:59.000Z,102835,49247,102,6,Dunith Wellalage 1* (3b),Ravindra Jadeja 4.5-0-18-1
1,43641745,26,25.07,25.6,7,2,0,False,False,False,,,0,2,0,0,0,0,2023-09-12T16:08:59.000Z,102835,49247,104,6,Dunith Wellalage 1* (4b),Ravindra Jadeja 5-0-18-1
1,43641754,27,26.01,26.1,1,0,0,False,False,False,,,0,0,0,115,154,7,2023-09-12T16:09:56.000Z,62760,67455,104,6,Dhananjaya de Silva 22* (34b 3x4),Axar Patel 3.1-0-14-0
1,43641757,27,26.02,26.2,2,1,1,False,False,False,,,0,0,0,323,224,3,2023-09-12T16:10:15.000Z,62760,67455,105,6,Dhananjaya de Silva 23* (35b 3x4),Axar Patel 3.2-0-15-0
1,43641764,27,26.03,26.3,3,1,1,False,False,False,,,0,0,0,127,70,8,2023-09-12T16:10:54.000Z,102835,67455,106,6,Dunith Wellalage 2* (5b),Axar Patel 3.3-0-16-0
1,43641768,27,26.04,26.4,4,1,1,False,False,False,,,0,0,0,71,233,6,2023-09-12T16:11:34.000Z,62760,67455,107,6,Dhananjaya de Silva 24* (36b 3x4),Axar Patel 3.4-0-17-0
1,43641773,27,26.05,26.5,5,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:12:02.000Z,102835,67455,107,6,Dunith Wellalage 2* (6b),Axar Patel 3.5-0-17-0
1,43641775,27,26.06,26.6,6,1,1,False,False,False,,,0,0,0,139,60,8,2023-09-12T16:12:20.000Z,102835,67455,108,6,Dunith Wellalage 3* (7b),Axar Patel 4-0-18-0
1,43641782,28,27.01,27.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:13:18.000Z,102835,49247,108,6,Dunith Wellalage 3* (8b),Ravindra Jadeja 5.1-0-18-1
1,43641788,28,27.02,27.2,2,2,2,False,False,False,,,0,0,0,219,24,1,2023-09-12T16:14:03.000Z,102835,49247,110,6,Dunith Wellalage 5* (9b),Ravindra Jadeja 5.2-0-20-1
1,43641789,28,27.03,27.3,3,1,1,False,False,False,,,0,0,0,230,141,2,2023-09-12T16:14:20.000Z,102835,49247,111,6,Dunith Wellalage 6* (10b),Ravindra Jadeja 5.3-0-21-1
1,43641797,28,27.04,27.4,4,0,0,False,False,False,,,0,0,0,230,186,3,2023-09-12T16:15:07.000Z,62760,49247,111,6,Dhananjaya de Silva 24* (37b 3x4),Ravindra Jadeja 5.4-0-21-1
1,43641799,28,27.05,27.5,5,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:15:20.000Z,62760,49247,111,6,Dhananjaya de Silva 24* (38b 3x4),Ravindra Jadeja 5.5-0-21-1
1,43641800,28,27.06,27.6,6,0,0,False,False,False,,,0,0,0,161,191,5,2023-09-12T16:15:37.000Z,62760,49247,111,6,Dhananjaya de Silva 24* (39b 3x4),Ravindra Jadeja 6-0-21-1
1,43641813,29,28.01,28.1,1,5,0,False,False,False,,,0,0,5,0,0,0,2023-09-12T16:16:43.000Z,102835,67455,116,6,Dunith Wellalage 6* (10b),Axar Patel 4-0-23-0
1,43641822,29,28.02,28.1,2,0,0,False,False,False,,,0,0,0,241,195,3,2023-09-12T16:17:22.000Z,102835,67455,116,6,Dunith Wellalage 6* (11b),Axar Patel 4.1-0-23-0
1,43641823,29,28.03,28.2,3,0,0,False,False,False,,,0,0,0,186,195,4,2023-09-12T16:17:33.000Z,102835,67455,116,6,Dunith Wellalage 6* (12b),Axar Patel 4.2-0-23-0
1,43641827,29,28.04,28.3,4,1,1,False,False,False,,,0,0,0,64,135,7,2023-09-12T16:17:49.000Z,102835,67455,117,6,Dunith Wellalage 7* (13b),Axar Patel 4.3-0-24-0
1,43641832,29,28.05,28.4,5,4,4,True,False,False,,,0,0,0,272,342,4,2023-09-12T16:18:32.000Z,62760,67455,121,6,Dhananjaya de Silva 28* (40b 4x4),Axar Patel 4.4-0-28-0
1,43641836,29,28.06,28.5,6,0,0,False,False,False,,,0,0,0,167,197,5,2023-09-12T16:18:56.000Z,62760,67455,121,6,Dhananjaya de Silva 28* (41b 4x4),Axar Patel 4.5-0-28-0
1,43641839,29,28.07,28.6,7,1,1,False,False,False,,,0,0,0,47,126,7,2023-09-12T16:19:15.000Z,62760,67455,122,6,Dhananjaya de Silva 29* (42b 4x4),Axar Patel 5-0-29-0
1,43641849,30,29.01,29.1,1,0,0,False,False,False,,,0,0,0,171,191,5,2023-09-12T16:20:27.000Z,62760,49247,122,6,Dhananjaya de Silva 29* (43b 4x4),Ravindra Jadeja 6.1-0-21-1
1,43641852,30,29.02,29.2,2,1,1,False,False,False,,,0,0,0,63,109,7,2023-09-12T16:20:45.000Z,62760,49247,123,6,Dhananjaya de Silva 30* (44b 4x4),Ravindra Jadeja 6.2-0-22-1
1,43641857,30,29.03,29.3,3,1,1,False,False,False,,,0,0,0,277,294,4,2023-09-12T16:21:19.000Z,102835,49247,124,6,Dunith Wellalage 8* (14b),Ravindra Jadeja 6.3-0-23-1
1,43641861,30,29.04,29.4,4,0,0,False,False,False,,,0,0,0,197,186,4,2023-09-12T16:21:41.000Z,62760,49247,124,6,Dhananjaya de Silva 30* (45b 4x4),Ravindra Jadeja 6.4-0-23-1
1,43641866,30,29.05,29.5,5,0,0,False,False,False,,,0,0,0,166,198,5,2023-09-12T16:21:59.000Z,62760,49247,124,6,Dhananjaya de Silva 30* (46b 4x4),Ravindra Jadeja 6.5-0-23-1
1,43641871,30,29.06,29.6,6,1,1,False,False,False,,,0,0,0,291,240,3,2023-09-12T16:22:17.000Z,62760,49247,125,6,Dhananjaya de Silva 31* (47b 4x4),Ravindra Jadeja 7-0-24-1
1,43641880,31,30.01,30.1,1,1,1,False,False,False,,,0,0,0,315,184,3,2023-09-12T16:23:45.000Z,62760,67609,126,6,Dhananjaya de Silva 32* (48b 4x4),Kuldeep Yadav 7.1-0-26-2
1,43641885,31,30.02,30.2,2,4,4,True,False,False,,,0,0,0,161,358,5,2023-09-12T16:24:36.000Z,102835,67609,130,6,Dunith Wellalage 12* (15b 1x4),Kuldeep Yadav 7.2-0-30-2
1,43641894,31,30.03,30.3,3,2,2,False,False,False,,,0,0,0,323,112,2,2023-09-12T16:25:09.000Z,102835,67609,132,6,Dunith Wellalage 14* (16b 1x4),Kuldeep Yadav 7.3-0-32-2
1,43641901,31,30.04,30.4,4,0,0,False,False,False,,,0,0,0,222,156,2,2023-09-12T16:25:55.000Z,102835,67609,132,6,Dunith Wellalage 14* (17b 1x4),Kuldeep Yadav 7.4-0-32-2
1,43641907,31,30.05,30.5,5,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:26:23.000Z,102835,67609,132,6,Dunith Wellalage 14* (18b 1x4),Kuldeep Yadav 7.5-0-32-2
1,43641910,31,30.06,30.6,6,1,1,False,False,False,,,0,0,0,175,323,5,2023-09-12T16:27:00.000Z,102835,67609,133,6,Dunith Wellalage 15* (19b 1x4),Kuldeep Yadav 8-0-33-2
1,43641949,32,31.01,31.1,1,0,0,False,False,False,,,0,0,0,230,152,2,2023-09-12T16:31:04.000Z,102835,70640,133,6,Dunith Wellalage 15* (20b 1x4),Jasprit Bumrah 5.1-1-21-2
1,43641957,32,31.02,31.2,2,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:31:40.000Z,102835,70640,133,6,Dunith Wellalage 15* (21b 1x4),Jasprit Bumrah 5.2-1-21-2
1,43641962,32,31.03,31.3,3,1,1,False,False,False,,,0,0,0,145,50,8,2023-09-12T16:32:15.000Z,102835,70640,134,6,Dunith Wellalage 16* (22b 1x4),Jasprit Bumrah 5.3-1-22-2
1,43641972,32,31.04,31.4,4,0,0,False,False,False,,,0,0,0,142,156,7,2023-09-12T16:33:06.000Z,62760,70640,134,6,Dhananjaya de Silva 32* (49b 4x4),Jasprit Bumrah 5.4-1-22-2
1,43641978,32,31.05,31.5,5,0,0,False,False,False,,,0,0,0,174,147,8,2023-09-12T16:33:42.000Z,62760,70640,134,6,Dhananjaya de Silva 32* (50b 4x4),Jasprit Bumrah 5.5-1-22-2
1,43641985,32,31.06,31.6,6,4,4,True,False,False,,,0,0,0,40,44,7,2023-09-12T16:34:19.000Z,62760,70640,138,6,Dhananjaya de Silva 36* (51b 5x4),Jasprit Bumrah 6-1-26-2
1,43641999,33,32.01,32.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:35:44.000Z,102835,67609,138,6,Dunith Wellalage 16* (23b 1x4),Kuldeep Yadav 8.1-0-33-2
1,43642003,33,32.02,32.2,2,2,2,False,False,False,,,0,0,0,332,185,3,2023-09-12T16:36:09.000Z,102835,67609,140,6,Dunith Wellalage 18* (24b 1x4),Kuldeep Yadav 8.2-0-35-2
1,43642008,33,32.03,32.3,3,0,0,False,False,False,,,0,0,0,197,116,1,2023-09-12T16:36:38.000Z,102835,67609,140,6,Dunith Wellalage 18* (25b 1x4),Kuldeep Yadav 8.3-0-35-2
1,43642015,33,32.04,32.4,4,6,6,False,True,False,,,0,0,0,5,213,6,2023-09-12T16:37:11.000Z,102835,67609,146,6,Dunith Wellalage 24* (26b 1x4 1x6),Kuldeep Yadav 8.4-0-41-2
1,43642026,33,32.05,32.5,5,0,0,False,False,False,,,0,0,0,196,135,1,2023-09-12T16:38:06.000Z,102835,67609,146,6,Dunith Wellalage 24* (27b 1x4 1x6),Kuldeep Yadav 8.5-0-41-2
1,43642028,33,32.06,32.6,6,2,2,False,False,False,,,0,0,0,52,245,6,2023-09-12T16:38:42.000Z,102835,67609,148,6,Dunith Wellalage 26* (28b 1x4 1x6),Kuldeep Yadav 9-0-43-2
1,43642040,34,33.01,33.1,1,0,0,False,False,False,,,0,0,0,185,186,4,2023-09-12T16:39:56.000Z,62760,70640,148,6,Dhananjaya de Silva 36* (52b 5x4),Jasprit Bumrah 6.1-1-26-2
1,43642047,34,33.02,33.2,2,0,0,False,False,False,,,0,0,0,150,174,6,2023-09-12T16:40:40.000Z,62760,70640,148,6,Dhananjaya de Silva 36* (53b 5x4),Jasprit Bumrah 6.2-1-26-2
1,43642053,34,33.03,33.3,3,0,0,False,False,False,,,0,0,0,141,159,7,2023-09-12T16:41:08.000Z,62760,70640,148,6,Dhananjaya de Silva 36* (54b 5x4),Jasprit Bumrah 6.3-1-26-2
1,43642059,34,33.04,33.4,4,2,2,False,False,False,,,0,0,0,311,223,3,2023-09-12T16:41:52.000Z,62760,70640,150,6,Dhananjaya de Silva 38* (55b 5x4),Jasprit Bumrah 6.4-1-28-2
1,43642066,34,33.05,33.5,5,1,1,False,False,False,,,0,0,0,160,48,8,2023-09-12T16:42:32.000Z,62760,70640,151,6,Dhananjaya de Silva 39* (56b 5x4),Jasprit Bumrah 6.5-1-29-2
1,43642074,34,33.06,33.6,6,1,1,False,False,False,,,0,0,0,327,193,3,2023-09-12T16:43:08.000Z,102835,70640,152,6,Dunith Wellalage 27* (29b 1x4 1x6),Jasprit Bumrah 7-1-30-2
1,43642090,35,34.01,34.1,1,1,1,False,False,False,,,0,0,0,198,41,1,2023-09-12T16:45:17.000Z,102835,70633,153,6,Dunith Wellalage 28* (30b 1x4 1x6),Hardik Pandya 1.1-0-4-0
1,43642096,35,34.02,34.2,2,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:46:05.000Z,62760,70633,153,6,Dhananjaya de Silva 39* (57b 5x4),Hardik Pandya 1.2-0-4-0
1,43642102,35,34.03,34.3,3,1,1,False,False,False,,,0,0,0,165,45,8,2023-09-12T16:46:34.000Z,62760,70633,154,6,Dhananjaya de Silva 40* (58b 5x4),Hardik Pandya 1.3-0-5-0
1,43642108,35,34.04,34.4,4,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:47:36.000Z,102835,70633,154,6,Dunith Wellalage 28* (31b 1x4 1x6),Hardik Pandya 1.4-0-5-0
1,43642111,35,34.05,34.5,5,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:48:14.000Z,102835,70633,154,6,Dunith Wellalage 28* (32b 1x4 1x6),Hardik Pandya 1.5-0-5-0
1,43642118,35,34.06,34.6,6,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:49:10.000Z,102835,70633,154,6,Dunith Wellalage 28* (33b 1x4 1x6),Hardik Pandya 2-0-5-0
1,43642124,36,35.01,35.1,1,0,0,False,False,False,,,0,0,0,130,156,7,2023-09-12T16:50:25.000Z,62760,49247,154,6,Dhananjaya de Silva 40* (59b 5x4),Ravindra Jadeja 7.1-0-24-1
1,43642126,36,35.02,35.2,2,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:50:43.000Z,62760,49247,154,6,Dhananjaya de Silva 40* (60b 5x4),Ravindra Jadeja 7.2-0-24-1
1,43642128,36,35.03,35.3,3,1,1,False,False,False,,,0,0,0,137,176,6,2023-09-12T16:51:08.000Z,62760,49247,155,6,Dhananjaya de Silva 41* (61b 5x4),Ravindra Jadeja 7.3-0-25-1
1,43642135,36,35.04,35.4,4,0,0,False,False,False,,,0,0,0,131,153,7,2023-09-12T16:51:55.000Z,102835,49247,155,6,Dunith Wellalage 28* (34b 1x4 1x6),Ravindra Jadeja 7.4-0-25-1
1,43642139,36,35.05,35.5,5,1,1,False,False,False,,,0,0,0,81,109,7,2023-09-12T16:52:12.000Z,102835,49247,156,6,Dunith Wellalage 29* (35b 1x4 1x6),Ravindra Jadeja 7.5-0-26-1
1,43642140,36,35.06,35.6,6,0,0,False,False,False,,,0,0,0,134,184,6,2023-09-12T16:52:33.000Z,62760,49247,156,6,Dhananjaya de Silva 41* (62b 5x4),Ravindra Jadeja 8-0-26-1
1,43642147,37,36.01,36.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:53:48.000Z,102835,70633,156,6,Dunith Wellalage 29* (36b 1x4 1x6),Hardik Pandya 2.1-0-5-0
1,43642149,37,36.02,36.2,2,0,0,False,False,False,,,0,0,0,232,175,3,2023-09-12T16:54:22.000Z,102835,70633,156,6,Dunith Wellalage 29* (37b 1x4 1x6),Hardik Pandya 2.2-0-5-0
1,43642153,37,36.03,36.3,3,1,1,False,False,False,,,0,0,0,289,177,3,2023-09-12T16:55:14.000Z,102835,70633,157,6,Dunith Wellalage 30* (38b 1x4 1x6),Hardik Pandya 2.3-0-6-0
1,43642159,37,36.04,36.4,4,0,0,False,False,False,,,0,0,0,141,182,6,2023-09-12T16:56:29.000Z,62760,70633,157,6,Dhananjaya de Silva 41* (63b 5x4),Hardik Pandya 2.4-0-6-0
1,43642163,37,36.05,36.5,5,0,0,False,False,False,,,0,0,0,166,246,5,2023-09-12T16:57:17.000Z,62760,70633,157,6,Dhananjaya de Silva 41* (64b 5x4),Hardik Pandya 2.5-0-6-0
1,43642166,37,36.06,36.6,6,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:58:08.000Z,62760,70633,157,6,Dhananjaya de Silva 41* (65b 5x4),Hardik Pandya 3-0-6-0
1,43642172,38,37.01,37.1,1,4,4,True,False,False,,,0,0,0,197,359,4,2023-09-12T16:59:40.000Z,102835,49247,161,6,Dunith Wellalage 34* (39b 2x4 1x6),Ravindra Jadeja 8.1-0-30-1
1,43642173,38,37.02,37.2,2,1,1,False,False,False,,,0,0,0,232,182,3,2023-09-12T17:00:09.000Z,102835,49247,162,6,Dunith Wellalage 35* (40b 2x4 1x6),Ravindra Jadeja 8.2-0-31-1
1,43642178,38,37.03,37.3,3,0,0,False,False,True,62760,1,0,0,0,204,254,4,2023-09-12T17:01:14.000Z,62760,49247,162,7,Dhananjaya de Silva 41 (66b 5x4),Ravindra Jadeja 8.3-0-31-2
1,43642184,38,37.04,37.4,4,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T17:02:47.000Z,101991,49247,162,7,Maheesh Theekshana 0* (1b),Ravindra Jadeja 8.4-0-31-2
1,43642186,38,37.05,37.5,5,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T17:03:02.000Z,101991,49247,162,7,Maheesh Theekshana 0* (2b),Ravindra Jadeja 8.5-0-31-2
1,43642188,38,37.06,37.6,6,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T17:03:23.000Z,101991,49247,162,7,Maheesh Theekshana 0* (3b),Ravindra Jadeja 9-0-31-2
1,43642189,39,38.01,38.1,1,4,4,True,False,False,,,0,0,0,209,5,1,2023-09-12T17:05:31.000Z,102835,70633,166,7,Dunith Wellalage 39* (41b 3x4 1x6),Hardik Pandya 3.1-0-10-0
1,43642191,39,38.02,38.2,2,1,1,False,False,False,,,0,0,0,210,32,1,2023-09-12T17:05:52.000Z,102835,70633,167,7,Dunith Wellalage 40* (42b 3x4 1x6),Hardik Pandya 3.2-0-11-0
1,43642194,39,38.03,38.3,3,0,0,False,False,False,,,0,0,0,211,194,3,2023-09-12T17:06:52.000Z,101991,70633,167,7,Maheesh Theekshana 0* (4b),Hardik Pandya 3.3-0-11-0
1,43642196,39,38.04,38.4,4,0,0,False,False,False,,,0,0,0,133,175,6,2023-09-12T17:07:47.000Z,101991,70633,167,7,Maheesh Theekshana 0* (5b),Hardik Pandya 3.4-0-11-0
1,43642199,39,38.05,38.5,5,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T17:08:19.000Z,101991,70633,167,7,Maheesh Theekshana 0* (6b),Hardik Pandya 3.5-0-11-0
1,43642200,39,38.06,38.6,6,1,1,False,False,False,,,0,0,0,145,177,6,2023-09-12T17:09:18.000Z,101991,70633,168,7,Maheesh Theekshana 1* (7b),Hardik Pandya 4-0-12-0
1,43642203,40,39.01,39.1,1,1,1,False,False,False,,,0,0,0,209,213,4,2023-09-12T17:10:52.000Z,101991,49247,169,7,Maheesh Theekshana 2* (8b),Ravindra Jadeja 9.1-0-32-2
1,43642206,40,39.02,39.2,2,0,0,False,False,False,,,0,0,0,126,156,7,2023-09-12T17:11:10.000Z,102835,49247,169,7,Dunith Wellalage 40* (43b 3x4 1x6),Ravindra Jadeja 9.2-0-32-2
1,43642207,40,39.03,39.3,3,1,1,False,False,False,,,0,0,0,80,133,7,2023-09-12T17:11:25.000Z,102835,49247,170,7,Dunith Wellalage 41* (44b 3x4 1x6),Ravindra Jadeja 9.3-0-33-2
1,43642209,40,39.04,39.4,4,0,0,False,False,False,,,0,0,0,181,189,4,2023-09-12T17:11:53.000Z,101991,49247,170,7,Maheesh Theekshana 2* (9b),Ravindra Jadeja 9.4-0-33-2
1,43642211,40,39.05,39.5,5,0,0,False,False,False,,,0,0,0,151,179,6,2023-09-12T17:12:25.000Z,101991,49247,170,7,Maheesh Theekshana 2* (10b),Ravindra Jadeja 9.5-0-33-2
1,43642212,40,39.06,39.6,6,0,0,False,False,False,,,0,0,0,139,151,7,2023-09-12T17:12:38.000Z,101991,49247,170,7,Maheesh Theekshana 2* (11b),Ravindra Jadeja 10-0-33-2
1,43642216,41,40.01,40.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T17:14:22.000Z,102835,70633,170,7,Dunith Wellalage 41* (45b 3x4 1x6),Hardik Pandya 4.1-0-12-0
1,43642219,41,40.02,40.2,2,1,1,False,False,False,,,0,0,0,326,122,2,2023-09-12T17:15:35.000Z,102835,70633,171,7,Dunith Wellalage 42* (46b 3x4 1x6),Hardik Pandya 4.2-0-13-0
1,43642221,41,40.03,40.3,3,0,0,False,False,False,,,0,0,0,172,178,5,2023-09-12T17:16:28.000Z,101991,70633,171,7,Maheesh Theekshana 2* (12b),Hardik Pandya 4.3-0-13-0
1,43642223,41,40.04,40.4,4,0,0,False,False,False,,,0,0,0,138,181,6,2023-09-12T17:17:19.000Z,101991,70633,171,7,Maheesh Theekshana 2* (13b),Hardik Pandya 4.4-0-13-0
1,43642230,41,40.05,40.5,5,0,0,False,False,True,101991,1,0,0,0,244,234,4,2023-09-12T17:19:30.000Z,101991,70633,171,8,Maheesh Theekshana 2 (14b),Hardik Pandya 4.5-0-13-1
1,43642233,41,40.06,40.6,6,1,1,False,False,False,,,0,0,0,256,203,3,2023-09-12T17:21:33.000Z,64698,70633,172,8,Kasun Rajitha 1* (1b),Hardik Pandya 5-0-14-1
1,43642234,42,41.01,41.1,1,0,0,False,False,True,64698,2,0,0,0,0,0,0,2023-09-12T17:23:46.000Z,64698,67609,172,9,Kasun Rajitha 1 (2b),Kuldeep Yadav 9.1-0-43-3
1,43642238,42,41.02,41.2,2,0,0,False,False,False,,,0,0,0,237,169,3,2023-09-12T17:25:36.000Z,105938,67609,172,9,Matheesha Pathirana 0* (1b),Kuldeep Yadav 9.2-0-43-3
1,43642239,42,41.03,41.3,3,0,0,False,False,True,105938,2,0,0,0,0,0,0,2023-09-12T17:26:02.000Z,105938,67609,172,10,Matheesha Pathirana 0 (2b),Kuldeep Yadav 9.3-0-43-4
